task_id,M0,rhoh0,FeH,rg,tend,seed,rantala_imbh_seed,extended_imf,galpy_potential,M_vir,c_halo
614,10000000.0,4168693.834703355,-1.7,26.25,3000,614,True,True,True,1000000000.0,17
615,10000000.0,4168693.834703355,-1.7,26.25,3000,615,True,True,True,1000000000.0,17
616,10000000.0,4168693.834703355,-1.7,26.25,3000,616,True,True,True,1000000000.0,17
617,10000000.0,4168693.834703355,-1.7,26.25,3000,617,True,True,True,1000000000.0,17
618,10000000.0,4168693.834703355,-1.7,26.25,3000,618,True,True,True,1000000000.0,17
619,10000000.0,4168693.834703355,-1.7,26.25,3000,619,True,True,True,1000000000.0,17
620,10000000.0,4168693.834703355,-1.7,26.25,3000,620,True,True,True,1000000000.0,17
621,10000000.0,4168693.834703355,-1.7,26.25,3000,621,True,True,True,1000000000.0,17
622,10000000.0,4168693.834703355,-1.7,26.25,3000,622,True,True,True,1000000000.0,17
623,10000000.0,4168693.834703355,-1.7,26.25,3000,623,True,True,True,1000000000.0,17
624,10000000.0,4168693.834703355,-1.7,26.25,3000,624,True,True,True,1000000000.0,17
625,10000000.0,4168693.834703355,-1.7,26.25,3000,625,True,True,True,1000000000.0,17
626,10000000.0,4168693.834703355,-1.7,26.25,3000,626,True,True,True,1000000000.0,17
627,10000000.0,4168693.834703355,-1.7,26.25,3000,627,True,True,True,1000000000.0,17
628,10000000.0,4168693.834703355,-1.7,26.25,3000,628,True,True,True,1000000000.0,17
629,10000000.0,4168693.834703355,-1.7,26.25,3000,629,True,True,True,1000000000.0,17
630,10000000.0,4168693.834703355,-1.7,26.25,3000,630,True,True,True,1000000000.0,17
631,10000000.0,4168693.834703355,-1.7,26.25,3000,631,True,True,True,1000000000.0,17
632,10000000.0,4168693.834703355,-1.7,26.25,3000,632,True,True,True,1000000000.0,17
633,10000000.0,4168693.834703355,-1.7,26.25,3000,633,True,True,True,1000000000.0,17
634,10000000.0,4168693.834703355,-1.7,26.25,3000,634,True,True,True,1000000000.0,17
635,10000000.0,4168693.834703355,-1.7,26.25,3000,635,True,True,True,1000000000.0,17
636,10000000.0,4168693.834703355,-1.7,26.25,3000,636,True,True,True,1000000000.0,17
637,10000000.0,4168693.834703355,-1.7,26.25,3000,637,True,True,True,1000000000.0,17
638,10000000.0,4168693.834703355,-1.7,26.25,3000,638,True,True,True,1000000000.0,17
639,10000000.0,4168693.834703355,-1.7,26.25,3000,639,True,True,True,1000000000.0,17
640,10000000.0,4168693.834703355,-1.7,26.25,3000,640,True,True,True,1000000000.0,17
641,10000000.0,4168693.834703355,-1.7,26.25,3000,641,True,True,True,1000000000.0,17
642,10000000.0,4168693.834703355,-1.7,26.25,3000,642,True,True,True,1000000000.0,17
643,10000000.0,4168693.834703355,-1.7,26.25,3000,643,True,True,True,1000000000.0,17
644,10000000.0,4168693.834703355,-1.7,26.25,3000,644,True,True,True,1000000000.0,17
645,10000000.0,4168693.834703355,-1.7,26.25,3000,645,True,True,True,1000000000.0,17
646,10000000.0,4168693.834703355,-1.7,26.25,3000,646,True,True,True,1000000000.0,17
647,10000000.0,4168693.834703355,-1.7,26.25,3000,647,True,True,True,1000000000.0,17
648,10000000.0,4168693.834703355,-1.7,26.25,3000,648,True,True,True,1000000000.0,17
649,10000000.0,4168693.834703355,-1.7,26.25,3000,649,True,True,True,1000000000.0,17
650,10000000.0,4168693.834703355,-1.7,26.25,3000,650,True,True,True,1000000000.0,17
651,10000000.0,4168693.834703355,-1.7,26.25,3000,651,True,True,True,1000000000.0,17
652,10000000.0,4168693.834703355,-1.7,26.25,3000,652,True,True,True,1000000000.0,17
653,10000000.0,4168693.834703355,-1.7,26.25,3000,653,True,True,True,1000000000.0,17
654,10000000.0,4168693.834703355,-1.7,26.25,3000,654,True,True,True,1000000000.0,17
655,10000000.0,4168693.834703355,-1.7,26.25,3000,655,True,True,True,1000000000.0,17
656,10000000.0,4168693.834703355,-1.7,26.25,3000,656,True,True,True,1000000000.0,17
657,10000000.0,4168693.834703355,-1.7,26.25,3000,657,True,True,True,1000000000.0,17
658,10000000.0,4168693.834703355,-1.7,26.25,3000,658,True,True,True,1000000000.0,17
659,10000000.0,4168693.834703355,-1.7,26.25,3000,659,True,True,True,1000000000.0,17
660,10000000.0,4168693.834703355,-1.7,26.25,3000,660,True,True,True,1000000000.0,17
661,10000000.0,4168693.834703355,-1.7,26.25,3000,661,True,True,True,1000000000.0,17
662,10000000.0,4168693.834703355,-1.7,26.25,3000,662,True,True,True,1000000000.0,17
663,10000000.0,4168693.834703355,-1.7,26.25,3000,663,True,True,True,1000000000.0,17
664,10000000.0,4168693.834703355,-1.7,26.25,3000,664,True,True,True,1000000000.0,17
665,10000000.0,4168693.834703355,-1.7,26.25,3000,665,True,True,True,1000000000.0,17
666,10000000.0,4168693.834703355,-1.7,26.25,3000,666,True,True,True,1000000000.0,17
667,10000000.0,4168693.834703355,-1.7,26.25,3000,667,True,True,True,1000000000.0,17
668,10000000.0,4168693.834703355,-1.7,26.25,3000,668,True,True,True,1000000000.0,17
669,10000000.0,4168693.834703355,-1.7,26.25,3000,669,True,True,True,1000000000.0,17
670,10000000.0,4168693.834703355,-1.7,26.25,3000,670,True,True,True,1000000000.0,17
671,10000000.0,4168693.834703355,-1.7,26.25,3000,671,True,True,True,1000000000.0,17
672,10000000.0,4168693.834703355,-1.7,26.25,3000,672,True,True,True,1000000000.0,17
673,10000000.0,4168693.834703355,-1.7,26.25,3000,673,True,True,True,1000000000.0,17
674,10000000.0,4168693.834703355,-1.7,26.25,3000,674,True,True,True,1000000000.0,17
675,10000000.0,4168693.834703355,-1.7,26.25,3000,675,True,True,True,1000000000.0,17
676,10000000.0,4168693.834703355,-1.7,26.25,3000,676,True,True,True,1000000000.0,17
677,10000000.0,4168693.834703355,-1.7,26.25,3000,677,True,True,True,1000000000.0,17
678,10000000.0,4168693.834703355,-1.7,26.25,3000,678,True,True,True,1000000000.0,17
679,10000000.0,4168693.834703355,-1.7,26.25,3000,679,True,True,True,1000000000.0,17
680,10000000.0,4168693.834703355,-1.7,26.25,3000,680,True,True,True,1000000000.0,17
681,10000000.0,4168693.834703355,-1.7,26.25,3000,681,True,True,True,1000000000.0,17
682,10000000.0,4168693.834703355,-1.7,26.25,3000,682,True,True,True,1000000000.0,17
683,10000000.0,4168693.834703355,-1.7,26.25,3000,683,True,True,True,1000000000.0,17
684,10000000.0,4168693.834703355,-1.7,26.25,3000,684,True,True,True,1000000000.0,17
685,10000000.0,4168693.834703355,-1.7,26.25,3000,685,True,True,True,1000000000.0,17
686,10000000.0,4168693.834703355,-1.7,26.25,3000,686,True,True,True,1000000000.0,17
687,10000000.0,4168693.834703355,-1.7,26.25,3000,687,True,True,True,1000000000.0,17
688,10000000.0,4168693.834703355,-1.7,26.25,3000,688,True,True,True,1000000000.0,17
689,10000000.0,4168693.834703355,-1.7,26.25,3000,689,True,True,True,1000000000.0,17
690,10000000.0,4168693.834703355,-1.7,26.25,3000,690,True,True,True,1000000000.0,17
691,10000000.0,4168693.834703355,-1.7,26.25,3000,691,True,True,True,1000000000.0,17
692,10000000.0,4168693.834703355,-1.7,26.25,3000,692,True,True,True,1000000000.0,17
693,10000000.0,4168693.834703355,-1.7,26.25,3000,693,True,True,True,1000000000.0,17
694,10000000.0,4168693.834703355,-1.7,26.25,3000,694,True,True,True,1000000000.0,17
695,10000000.0,4168693.834703355,-1.7,26.25,3000,695,True,True,True,1000000000.0,17
696,10000000.0,4168693.834703355,-1.7,26.25,3000,696,True,True,True,1000000000.0,17
697,10000000.0,4168693.834703355,-1.7,26.25,3000,697,True,True,True,1000000000.0,17
698,10000000.0,4168693.834703355,-1.7,26.25,3000,698,True,True,True,1000000000.0,17
699,10000000.0,4168693.834703355,-1.7,26.25,3000,699,True,True,True,1000000000.0,17
700,10000000.0,4168693.834703355,-1.7,26.25,3000,700,True,True,True,1000000000.0,17
701,10000000.0,4168693.834703355,-1.7,26.25,3000,701,True,True,True,1000000000.0,17
702,10000000.0,4168693.834703355,-1.7,26.25,3000,702,True,True,True,1000000000.0,17
703,10000000.0,4168693.834703355,-1.7,26.25,3000,703,True,True,True,1000000000.0,17
704,10000000.0,4168693.834703355,-1.7,26.25,3000,704,True,True,True,1000000000.0,17
705,10000000.0,4168693.834703355,-1.7,26.25,3000,705,True,True,True,1000000000.0,17
706,10000000.0,4168693.834703355,-1.7,26.25,3000,706,True,True,True,1000000000.0,17
707,10000000.0,4168693.834703355,-1.7,26.25,3000,707,True,True,True,1000000000.0,17
708,10000000.0,4168693.834703355,-1.7,26.25,3000,708,True,True,True,1000000000.0,17
709,10000000.0,4168693.834703355,-1.7,26.25,3000,709,True,True,True,1000000000.0,17
710,10000000.0,4168693.834703355,-1.7,26.25,3000,710,True,True,True,1000000000.0,17
711,10000000.0,4168693.834703355,-1.7,26.25,3000,711,True,True,True,1000000000.0,17
712,10000000.0,4168693.834703355,-1.7,26.25,3000,712,True,True,True,1000000000.0,17
713,10000000.0,4168693.834703355,-1.7,26.25,3000,713,True,True,True,1000000000.0,17
714,10000000.0,4168693.834703355,-1.7,26.25,3000,714,True,True,True,1000000000.0,17
715,10000000.0,4168693.834703355,-1.7,26.25,3000,715,True,True,True,1000000000.0,17
716,10000000.0,4168693.834703355,-1.7,26.25,3000,716,True,True,True,1000000000.0,17
717,10000000.0,4168693.834703355,-1.7,26.25,3000,717,True,True,True,1000000000.0,17
718,10000000.0,4168693.834703355,-1.7,26.25,3000,718,True,True,True,1000000000.0,17
719,10000000.0,4168693.834703355,-1.7,26.25,3000,719,True,True,True,1000000000.0,17
720,10000000.0,4168693.834703355,-1.7,26.25,3000,720,True,True,True,1000000000.0,17
721,10000000.0,4168693.834703355,-1.7,26.25,3000,721,True,True,True,1000000000.0,17
722,10000000.0,4168693.834703355,-1.7,26.25,3000,722,True,True,True,1000000000.0,17
723,10000000.0,4168693.834703355,-1.7,26.25,3000,723,True,True,True,1000000000.0,17
724,10000000.0,4168693.834703355,-1.7,26.25,3000,724,True,True,True,1000000000.0,17
725,10000000.0,4168693.834703355,-1.7,26.25,3000,725,True,True,True,1000000000.0,17
726,10000000.0,4168693.834703355,-1.7,26.25,3000,726,True,True,True,1000000000.0,17
727,10000000.0,4168693.834703355,-1.7,26.25,3000,727,True,True,True,1000000000.0,17
728,10000000.0,4168693.834703355,-1.7,26.25,3000,728,True,True,True,1000000000.0,17
729,10000000.0,4168693.834703355,-1.7,26.25,3000,729,True,True,True,1000000000.0,17
730,10000000.0,4168693.834703355,-1.7,26.25,3000,730,True,True,True,1000000000.0,17
731,10000000.0,4168693.834703355,-1.7,26.25,3000,731,True,True,True,1000000000.0,17
732,10000000.0,4168693.834703355,-1.7,26.25,3000,732,True,True,True,1000000000.0,17
733,10000000.0,4168693.834703355,-1.7,26.25,3000,733,True,True,True,1000000000.0,17
734,10000000.0,4168693.834703355,-1.7,26.25,3000,734,True,True,True,1000000000.0,17
735,10000000.0,4168693.834703355,-1.7,26.25,3000,735,True,True,True,1000000000.0,17
736,10000000.0,4168693.834703355,-1.7,26.25,3000,736,True,True,True,1000000000.0,17
737,10000000.0,4168693.834703355,-1.7,26.25,3000,737,True,True,True,1000000000.0,17
738,10000000.0,4168693.834703355,-1.7,26.25,3000,738,True,True,True,1000000000.0,17
739,10000000.0,4168693.834703355,-1.7,26.25,3000,739,True,True,True,1000000000.0,17
740,10000000.0,4168693.834703355,-1.7,26.25,3000,740,True,True,True,1000000000.0,17
741,10000000.0,4168693.834703355,-1.7,26.25,3000,741,True,True,True,1000000000.0,17
742,10000000.0,4168693.834703355,-1.7,26.25,3000,742,True,True,True,1000000000.0,17
743,10000000.0,4168693.834703355,-1.7,26.25,3000,743,True,True,True,1000000000.0,17
744,10000000.0,4168693.834703355,-1.7,26.25,3000,744,True,True,True,1000000000.0,17
745,10000000.0,4168693.834703355,-1.7,26.25,3000,745,True,True,True,1000000000.0,17
746,10000000.0,4168693.834703355,-1.7,26.25,3000,746,True,True,True,1000000000.0,17
747,10000000.0,4168693.834703355,-1.7,26.25,3000,747,True,True,True,1000000000.0,17
748,10000000.0,4168693.834703355,-1.7,26.25,3000,748,True,True,True,1000000000.0,17
749,10000000.0,4168693.834703355,-1.7,26.25,3000,749,True,True,True,1000000000.0,17
750,10000000.0,4168693.834703355,-1.7,26.25,3000,750,True,True,True,1000000000.0,17
751,10000000.0,4168693.834703355,-1.7,26.25,3000,751,True,True,True,1000000000.0,17
752,10000000.0,4168693.834703355,-1.7,26.25,3000,752,True,True,True,1000000000.0,17
753,10000000.0,4168693.834703355,-1.7,26.25,3000,753,True,True,True,1000000000.0,17
754,10000000.0,4168693.834703355,-1.7,26.25,3000,754,True,True,True,1000000000.0,17
755,10000000.0,4168693.834703355,-1.7,26.25,3000,755,True,True,True,1000000000.0,17
756,10000000.0,4168693.834703355,-1.7,26.25,3000,756,True,True,True,1000000000.0,17
757,10000000.0,4168693.834703355,-1.7,26.25,3000,757,True,True,True,1000000000.0,17
758,10000000.0,4168693.834703355,-1.7,26.25,3000,758,True,True,True,1000000000.0,17
759,10000000.0,4168693.834703355,-1.7,26.25,3000,759,True,True,True,1000000000.0,17
760,10000000.0,4168693.834703355,-1.7,26.25,3000,760,True,True,True,1000000000.0,17
761,10000000.0,4168693.834703355,-1.7,26.25,3000,761,True,True,True,1000000000.0,17
762,10000000.0,4168693.834703355,-1.7,26.25,3000,762,True,True,True,1000000000.0,17
763,10000000.0,4168693.834703355,-1.7,26.25,3000,763,True,True,True,1000000000.0,17
764,10000000.0,4168693.834703355,-1.7,26.25,3000,764,True,True,True,1000000000.0,17
765,10000000.0,4168693.834703355,-1.7,26.25,3000,765,True,True,True,1000000000.0,17
766,10000000.0,4168693.834703355,-1.7,26.25,3000,766,True,True,True,1000000000.0,17
767,10000000.0,4168693.834703355,-1.7,26.25,3000,767,True,True,True,1000000000.0,17
768,10000000.0,4168693.834703355,-1.7,26.25,3000,768,True,True,True,1000000000.0,17
769,10000000.0,4168693.834703355,-1.7,26.25,3000,769,True,True,True,1000000000.0,17
770,10000000.0,4168693.834703355,-1.7,26.25,3000,770,True,True,True,1000000000.0,17
771,10000000.0,4168693.834703355,-1.7,26.25,3000,771,True,True,True,1000000000.0,17
772,10000000.0,4168693.834703355,-1.7,26.25,3000,772,True,True,True,1000000000.0,17
773,10000000.0,4168693.834703355,-1.7,26.25,3000,773,True,True,True,1000000000.0,17
774,10000000.0,4168693.834703355,-1.7,26.25,3000,774,True,True,True,1000000000.0,17
775,10000000.0,4168693.834703355,-1.7,26.25,3000,775,True,True,True,1000000000.0,17
776,10000000.0,4168693.834703355,-1.7,26.25,3000,776,True,True,True,1000000000.0,17
777,10000000.0,4168693.834703355,-1.7,26.25,3000,777,True,True,True,1000000000.0,17
778,10000000.0,4168693.834703355,-1.7,26.25,3000,778,True,True,True,1000000000.0,17
779,10000000.0,4168693.834703355,-1.7,26.25,3000,779,True,True,True,1000000000.0,17
780,10000000.0,4168693.834703355,-1.7,26.25,3000,780,True,True,True,1000000000.0,17
781,10000000.0,4168693.834703355,-1.7,26.25,3000,781,True,True,True,1000000000.0,17
782,10000000.0,4168693.834703355,-1.7,26.25,3000,782,True,True,True,1000000000.0,17
783,10000000.0,4168693.834703355,-1.7,26.25,3000,783,True,True,True,1000000000.0,17
784,10000000.0,4168693.834703355,-1.7,26.25,3000,784,True,True,True,1000000000.0,17
785,10000000.0,4168693.834703355,-1.7,26.25,3000,785,True,True,True,1000000000.0,17
786,10000000.0,4168693.834703355,-1.7,26.25,3000,786,True,True,True,1000000000.0,17
787,10000000.0,4168693.834703355,-1.7,26.25,3000,787,True,True,True,1000000000.0,17
788,10000000.0,4168693.834703355,-1.7,26.25,3000,788,True,True,True,1000000000.0,17
789,10000000.0,4168693.834703355,-1.7,26.25,3000,789,True,True,True,1000000000.0,17
790,10000000.0,4168693.834703355,-1.7,26.25,3000,790,True,True,True,1000000000.0,17
791,10000000.0,4168693.834703355,-1.7,26.25,3000,791,True,True,True,1000000000.0,17
792,10000000.0,4168693.834703355,-1.7,26.25,3000,792,True,True,True,1000000000.0,17
793,10000000.0,4168693.834703355,-1.7,26.25,3000,793,True,True,True,1000000000.0,17
794,10000000.0,4168693.834703355,-1.7,26.25,3000,794,True,True,True,1000000000.0,17
795,10000000.0,4168693.834703355,-1.7,26.25,3000,795,True,True,True,1000000000.0,17
796,10000000.0,4168693.834703355,-1.7,26.25,3000,796,True,True,True,1000000000.0,17
797,10000000.0,4168693.834703355,-1.7,26.25,3000,797,True,True,True,1000000000.0,17
798,10000000.0,4168693.834703355,-1.7,26.25,3000,798,True,True,True,1000000000.0,17
799,10000000.0,4168693.834703355,-1.7,26.25,3000,799,True,True,True,1000000000.0,17
800,10000000.0,4168693.834703355,-1.7,26.25,3000,800,True,True,True,1000000000.0,17
801,10000000.0,4168693.834703355,-1.7,26.25,3000,801,True,True,True,1000000000.0,17
802,10000000.0,4168693.834703355,-1.7,26.25,3000,802,True,True,True,1000000000.0,17
803,10000000.0,4168693.834703355,-1.7,26.25,3000,803,True,True,True,1000000000.0,17
804,10000000.0,4168693.834703355,-1.7,26.25,3000,804,True,True,True,1000000000.0,17
805,10000000.0,4168693.834703355,-1.7,26.25,3000,805,True,True,True,1000000000.0,17
806,10000000.0,4168693.834703355,-1.7,26.25,3000,806,True,True,True,1000000000.0,17
807,10000000.0,4168693.834703355,-1.7,26.25,3000,807,True,True,True,1000000000.0,17
808,10000000.0,4168693.834703355,-1.7,26.25,3000,808,True,True,True,1000000000.0,17
809,10000000.0,4168693.834703355,-1.7,26.25,3000,809,True,True,True,1000000000.0,17
810,10000000.0,4168693.834703355,-1.7,26.25,3000,810,True,True,True,1000000000.0,17
811,10000000.0,4168693.834703355,-1.7,26.25,3000,811,True,True,True,1000000000.0,17
812,10000000.0,4168693.834703355,-1.7,26.25,3000,812,True,True,True,1000000000.0,17
813,10000000.0,4168693.834703355,-1.7,26.25,3000,813,True,True,True,1000000000.0,17
814,10000000.0,4168693.834703355,-1.7,26.25,3000,814,True,True,True,1000000000.0,17
815,10000000.0,4168693.834703355,-1.7,26.25,3000,815,True,True,True,1000000000.0,17
816,10000000.0,4168693.834703355,-1.7,26.25,3000,816,True,True,True,1000000000.0,17
817,10000000.0,4168693.834703355,-1.7,26.25,3000,817,True,True,True,1000000000.0,17
818,10000000.0,4168693.834703355,-1.7,26.25,3000,818,True,True,True,1000000000.0,17
819,10000000.0,4168693.834703355,-1.7,26.25,3000,819,True,True,True,1000000000.0,17
820,10000000.0,4168693.834703355,-1.7,26.25,3000,820,True,True,True,1000000000.0,17
821,10000000.0,4168693.834703355,-1.7,26.25,3000,821,True,True,True,1000000000.0,17
822,10000000.0,4168693.834703355,-1.7,26.25,3000,822,True,True,True,1000000000.0,17
823,10000000.0,4168693.834703355,-1.7,26.25,3000,823,True,True,True,1000000000.0,17
824,10000000.0,4168693.834703355,-1.7,26.25,3000,824,True,True,True,1000000000.0,17
825,10000000.0,4168693.834703355,-1.7,26.25,3000,825,True,True,True,1000000000.0,17
826,10000000.0,4168693.834703355,-1.7,26.25,3000,826,True,True,True,1000000000.0,17
827,10000000.0,4168693.834703355,-1.7,26.25,3000,827,True,True,True,1000000000.0,17
828,10000000.0,4168693.834703355,-1.7,26.25,3000,828,True,True,True,1000000000.0,17
829,10000000.0,4168693.834703355,-1.7,26.25,3000,829,True,True,True,1000000000.0,17
830,10000000.0,4168693.834703355,-1.7,26.25,3000,830,True,True,True,1000000000.0,17
831,10000000.0,4168693.834703355,-1.7,26.25,3000,831,True,True,True,1000000000.0,17
832,10000000.0,4168693.834703355,-1.7,26.25,3000,832,True,True,True,1000000000.0,17
833,10000000.0,4168693.834703355,-1.7,26.25,3000,833,True,True,True,1000000000.0,17
834,10000000.0,4168693.834703355,-1.7,26.25,3000,834,True,True,True,1000000000.0,17
835,10000000.0,4168693.834703355,-1.7,26.25,3000,835,True,True,True,1000000000.0,17
836,10000000.0,4168693.834703355,-1.7,26.25,3000,836,True,True,True,1000000000.0,17
837,10000000.0,4168693.834703355,-1.7,26.25,3000,837,True,True,True,1000000000.0,17
838,10000000.0,4168693.834703355,-1.7,26.25,3000,838,True,True,True,1000000000.0,17
839,10000000.0,4168693.834703355,-1.7,26.25,3000,839,True,True,True,1000000000.0,17
840,10000000.0,4168693.834703355,-1.7,26.25,3000,840,True,True,True,1000000000.0,17
841,10000000.0,4168693.834703355,-1.7,26.25,3000,841,True,True,True,1000000000.0,17
842,10000000.0,4168693.834703355,-1.7,26.25,3000,842,True,True,True,1000000000.0,17
843,10000000.0,4168693.834703355,-1.7,26.25,3000,843,True,True,True,1000000000.0,17
844,10000000.0,4168693.834703355,-1.7,26.25,3000,844,True,True,True,1000000000.0,17
845,10000000.0,4168693.834703355,-1.7,26.25,3000,845,True,True,True,1000000000.0,17
846,10000000.0,4168693.834703355,-1.7,26.25,3000,846,True,True,True,1000000000.0,17
847,10000000.0,4168693.834703355,-1.7,26.25,3000,847,True,True,True,1000000000.0,17
848,10000000.0,4168693.834703355,-1.7,26.25,3000,848,True,True,True,1000000000.0,17
849,10000000.0,4168693.834703355,-1.7,26.25,3000,849,True,True,True,1000000000.0,17
850,10000000.0,4168693.834703355,-1.7,26.25,3000,850,True,True,True,1000000000.0,17
851,10000000.0,4168693.834703355,-1.7,26.25,3000,851,True,True,True,1000000000.0,17
852,10000000.0,4168693.834703355,-1.7,26.25,3000,852,True,True,True,1000000000.0,17
853,10000000.0,4168693.834703355,-1.7,26.25,3000,853,True,True,True,1000000000.0,17
854,10000000.0,4168693.834703355,-1.7,26.25,3000,854,True,True,True,1000000000.0,17
855,10000000.0,4168693.834703355,-1.7,26.25,3000,855,True,True,True,1000000000.0,17
856,10000000.0,4168693.834703355,-1.7,26.25,3000,856,True,True,True,1000000000.0,17
857,10000000.0,4168693.834703355,-1.7,26.25,3000,857,True,True,True,1000000000.0,17
858,10000000.0,4168693.834703355,-1.7,26.25,3000,858,True,True,True,1000000000.0,17
859,10000000.0,4168693.834703355,-1.7,26.25,3000,859,True,True,True,1000000000.0,17
860,10000000.0,4168693.834703355,-1.7,26.25,3000,860,True,True,True,1000000000.0,17
861,10000000.0,4168693.834703355,-1.7,26.25,3000,861,True,True,True,1000000000.0,17
862,10000000.0,4168693.834703355,-1.7,26.25,3000,862,True,True,True,1000000000.0,17
863,10000000.0,4168693.834703355,-1.7,26.25,3000,863,True,True,True,1000000000.0,17
864,10000000.0,4168693.834703355,-1.7,26.25,3000,864,True,True,True,1000000000.0,17
865,10000000.0,4168693.834703355,-1.7,26.25,3000,865,True,True,True,1000000000.0,17
866,10000000.0,4168693.834703355,-1.7,26.25,3000,866,True,True,True,1000000000.0,17
867,10000000.0,4168693.834703355,-1.7,26.25,3000,867,True,True,True,1000000000.0,17
868,10000000.0,4168693.834703355,-1.7,26.25,3000,868,True,True,True,1000000000.0,17
869,10000000.0,4168693.834703355,-1.7,26.25,3000,869,True,True,True,1000000000.0,17
870,10000000.0,4168693.834703355,-1.7,26.25,3000,870,True,True,True,1000000000.0,17
871,10000000.0,4168693.834703355,-1.7,26.25,3000,871,True,True,True,1000000000.0,17
872,10000000.0,4168693.834703355,-1.7,26.25,3000,872,True,True,True,1000000000.0,17
873,10000000.0,4168693.834703355,-1.7,26.25,3000,873,True,True,True,1000000000.0,17
874,10000000.0,4168693.834703355,-1.7,26.25,3000,874,True,True,True,1000000000.0,17
875,10000000.0,4168693.834703355,-1.7,26.25,3000,875,True,True,True,1000000000.0,17
876,10000000.0,4168693.834703355,-1.7,26.25,3000,876,True,True,True,1000000000.0,17
877,10000000.0,4168693.834703355,-1.7,26.25,3000,877,True,True,True,1000000000.0,17
878,10000000.0,4168693.834703355,-1.7,26.25,3000,878,True,True,True,1000000000.0,17
879,10000000.0,4168693.834703355,-1.7,26.25,3000,879,True,True,True,1000000000.0,17
880,10000000.0,4168693.834703355,-1.7,26.25,3000,880,True,True,True,1000000000.0,17
881,10000000.0,4168693.834703355,-1.7,26.25,3000,881,True,True,True,1000000000.0,17
882,10000000.0,4168693.834703355,-1.7,26.25,3000,882,True,True,True,1000000000.0,17
883,10000000.0,4168693.834703355,-1.7,26.25,3000,883,True,True,True,1000000000.0,17
884,10000000.0,4168693.834703355,-1.7,26.25,3000,884,True,True,True,1000000000.0,17
885,10000000.0,4168693.834703355,-1.7,26.25,3000,885,True,True,True,1000000000.0,17
886,10000000.0,4168693.834703355,-1.7,26.25,3000,886,True,True,True,1000000000.0,17
887,10000000.0,4168693.834703355,-1.7,26.25,3000,887,True,True,True,1000000000.0,17
888,10000000.0,4168693.834703355,-1.7,26.25,3000,888,True,True,True,1000000000.0,17
889,10000000.0,4168693.834703355,-1.7,26.25,3000,889,True,True,True,1000000000.0,17
890,10000000.0,4168693.834703355,-1.7,26.25,3000,890,True,True,True,1000000000.0,17
891,10000000.0,4168693.834703355,-1.7,26.25,3000,891,True,True,True,1000000000.0,17
892,10000000.0,4168693.834703355,-1.7,26.25,3000,892,True,True,True,1000000000.0,17
893,10000000.0,4168693.834703355,-1.7,26.25,3000,893,True,True,True,1000000000.0,17
894,10000000.0,4168693.834703355,-1.7,26.25,3000,894,True,True,True,1000000000.0,17
895,10000000.0,4168693.834703355,-1.7,26.25,3000,895,True,True,True,1000000000.0,17
896,10000000.0,4168693.834703355,-1.7,26.25,3000,896,True,True,True,1000000000.0,17
897,10000000.0,4168693.834703355,-1.7,26.25,3000,897,True,True,True,1000000000.0,17
898,10000000.0,4168693.834703355,-1.7,26.25,3000,898,True,True,True,1000000000.0,17
899,10000000.0,4168693.834703355,-1.7,26.25,3000,899,True,True,True,1000000000.0,17
900,10000000.0,4168693.834703355,-1.7,26.25,3000,900,True,True,True,1000000000.0,17
901,10000000.0,4168693.834703355,-1.7,26.25,3000,901,True,True,True,1000000000.0,17
902,10000000.0,4168693.834703355,-1.7,26.25,3000,902,True,True,True,1000000000.0,17
903,10000000.0,4168693.834703355,-1.7,26.25,3000,903,True,True,True,1000000000.0,17
904,10000000.0,4168693.834703355,-1.7,26.25,3000,904,True,True,True,1000000000.0,17
905,10000000.0,4168693.834703355,-1.7,26.25,3000,905,True,True,True,1000000000.0,17
906,10000000.0,4168693.834703355,-1.7,26.25,3000,906,True,True,True,1000000000.0,17
907,10000000.0,4168693.834703355,-1.7,26.25,3000,907,True,True,True,1000000000.0,17
908,10000000.0,4168693.834703355,-1.7,26.25,3000,908,True,True,True,1000000000.0,17
909,10000000.0,4168693.834703355,-1.7,26.25,3000,909,True,True,True,1000000000.0,17
910,10000000.0,4168693.834703355,-1.7,26.25,3000,910,True,True,True,1000000000.0,17
911,10000000.0,4168693.834703355,-1.7,26.25,3000,911,True,True,True,1000000000.0,17
912,10000000.0,4168693.834703355,-1.7,26.25,3000,912,True,True,True,1000000000.0,17
913,10000000.0,4168693.834703355,-1.7,26.25,3000,913,True,True,True,1000000000.0,17
914,10000000.0,4168693.834703355,-1.7,26.25,3000,914,True,True,True,1000000000.0,17
915,10000000.0,4168693.834703355,-1.7,26.25,3000,915,True,True,True,1000000000.0,17
916,10000000.0,4168693.834703355,-1.7,26.25,3000,916,True,True,True,1000000000.0,17
917,10000000.0,4168693.834703355,-1.7,26.25,3000,917,True,True,True,1000000000.0,17
918,10000000.0,4168693.834703355,-1.7,26.25,3000,918,True,True,True,1000000000.0,17
919,10000000.0,4168693.834703355,-1.7,26.25,3000,919,True,True,True,1000000000.0,17
920,10000000.0,4168693.834703355,-1.7,26.25,3000,920,True,True,True,1000000000.0,17
921,10000000.0,4168693.834703355,-1.7,26.25,3000,921,True,True,True,1000000000.0,17
922,10000000.0,4168693.834703355,-1.7,26.25,3000,922,True,True,True,1000000000.0,17
