task_id,M0,rhoh0,FeH,rg,tend,seed,rantala_imbh_seed,chattopadhyay_seed,galpy_potential,M_vir,c_halo
125,10000000.0,416869.3834703355,-1.7,26.25,3000,32,True,False,True,1000000000.0,5
126,10000000.0,416869.3834703355,-1.7,26.25,3000,32,True,False,True,1000000000.0,7
127,10000000.0,416869.3834703355,-1.7,26.25,3000,32,True,False,True,1000000000.0,12
128,10000000.0,416869.3834703355,-1.7,26.25,3000,32,True,False,True,1000000000.0,17
129,10000000.0,416869.3834703355,-1.7,26.25,3000,33,True,False,True,1000000000.0,5
130,10000000.0,416869.3834703355,-1.7,26.25,3000,33,True,False,True,1000000000.0,7
131,10000000.0,416869.3834703355,-1.7,26.25,3000,33,True,False,True,1000000000.0,12
132,10000000.0,416869.3834703355,-1.7,26.25,3000,33,True,False,True,1000000000.0,17
133,10000000.0,416869.3834703355,-1.7,26.25,3000,34,True,False,True,1000000000.0,5
134,10000000.0,416869.3834703355,-1.7,26.25,3000,34,True,False,True,1000000000.0,7
135,10000000.0,416869.3834703355,-1.7,26.25,3000,34,True,False,True,1000000000.0,12
136,10000000.0,416869.3834703355,-1.7,26.25,3000,34,True,False,True,1000000000.0,17
137,10000000.0,416869.3834703355,-1.7,26.25,3000,35,True,False,True,1000000000.0,5
138,10000000.0,416869.3834703355,-1.7,26.25,3000,35,True,False,True,1000000000.0,7
139,10000000.0,416869.3834703355,-1.7,26.25,3000,35,True,False,True,1000000000.0,12
140,10000000.0,416869.3834703355,-1.7,26.25,3000,35,True,False,True,1000000000.0,17
141,10000000.0,416869.3834703355,-1.7,26.25,3000,36,True,False,True,1000000000.0,5
142,10000000.0,416869.3834703355,-1.7,26.25,3000,36,True,False,True,1000000000.0,7
143,10000000.0,416869.3834703355,-1.7,26.25,3000,36,True,False,True,1000000000.0,12
144,10000000.0,416869.3834703355,-1.7,26.25,3000,36,True,False,True,1000000000.0,17
145,10000000.0,416869.3834703355,-1.7,26.25,3000,37,True,False,True,1000000000.0,5
